City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
471,Kosh-Agach,RU,50.0,88.6667,15.93,50,18,4.43,few clouds
472,Mackay,AU,-21.15,149.2,71.6,60,40,10.36,scattered clouds
473,Namibe,AO,-15.1961,12.1522,79.77,69,65,4.54,broken clouds
474,Mancio Lima,BR,-7.6142,-72.8958,91.4,58,40,2.21,scattered clouds
475,Piacabucu,BR,-10.4056,-36.4344,77.79,85,97,9.1,overcast clouds
476,Fort Saint James,CA,54.4333,-124.25,42.04,45,94,2.77,overcast clouds
477,Neuquen,AR,-38.9516,-68.0591,77.0,41,0,3.47,clear sky
478,Cabedelo,BR,-6.9811,-34.8339,73.4,100,90,5.75,heavy intensity rain
479,Inta,RU,66.0317,60.1659,33.28,84,62,23.09,broken clouds
480,Imbituba,BR,-28.24,-48.6703,80.6,69,0,9.22,clear sky
481,Innisfail,AU,-17.5333,146.0333,66.99,84,1,3.31,clear sky
482,Rovaniemi,FI,66.5,25.7167,32.0,80,0,6.91,clear sky
483,Vryburg,ZA,-26.9566,24.7284,68.63,34,0,5.23,clear sky
484,Lugovoy,KZ,42.9472,72.7644,48.16,77,67,7.83,broken clouds
485,Sampit,ID,-2.5333,112.95,73.69,98,98,0.89,overcast clouds
486,Broome,US,42.2506,-75.833,59.0,100,90,12.66,heavy intensity rain
487,Yebaishou,CN,41.3975,119.6408,42.62,87,75,5.82,broken clouds
488,Yalta,UA,44.5,34.1667,45.0,68,100,2.46,overcast clouds
489,Dubai,AE,25.2582,55.3047,87.8,33,0,6.91,clear sky
490,Port Hedland,AU,-20.3167,118.5667,77.0,94,93,5.75,overcast clouds
491,Muisne,EC,0.6,-80.0333,82.4,83,75,10.36,broken clouds
492,Thinadhoo,MV,0.5333,72.9333,82.69,69,61,10.56,broken clouds
493,Svetlyy,RU,54.675,20.1347,51.8,62,0,8.95,clear sky
494,Naron,ES,43.5167,-8.1528,50.0,57,0,6.91,clear sky
495,Requena,ES,39.4883,-1.1004,57.0,88,68,1.99,broken clouds
496,Quatre Cocos,MU,-20.2078,57.7625,79.0,94,75,4.61,light rain
497,Ayan,RU,56.45,138.1667,15.24,71,85,10.67,overcast clouds
498,Flin Flon,CA,54.7682,-101.865,33.8,64,90,12.66,overcast clouds
499,Vostok,RU,46.4856,135.8833,42.96,74,100,8.48,light rain
500,Yar-Sale,RU,66.8333,70.8333,33.75,88,100,20.51,overcast clouds
501,Wad Madani,SD,14.4012,33.5199,85.39,9,0,18.19,clear sky
502,Vila Do Maio,CV,15.1333,-23.2167,75.2,53,0,18.41,clear sky
503,Kudahuvadhoo,MV,2.6708,72.8944,82.6,72,25,6.02,scattered clouds
504,San Felipe,VE,10.3399,-68.7425,75.02,91,98,5.37,overcast clouds
505,Sorland,NO,67.667,12.6934,37.67,62,100,14.29,overcast clouds
506,Gornopravdinsk,RU,60.05,69.9,42.17,97,100,7.83,overcast clouds
507,Kieta,PG,-6.2167,155.6333,82.44,69,95,0.51,overcast clouds
508,Egvekinot,RU,66.3167,-179.1667,-4.25,78,100,22.44,overcast clouds
509,Honiara,SB,-9.4333,159.95,77.9,87,100,3.22,overcast clouds
510,Lima,PE,-12.0432,-77.0282,75.2,60,0,9.22,clear sky
511,Jutai,BR,-5.1833,-68.9,79.09,84,77,3.69,broken clouds
512,Campbellsville,US,37.3434,-85.3419,66.2,32,1,18.41,clear sky
513,Kimbe,PG,-5.5502,150.1429,78.17,86,100,3.89,overcast clouds
514,Podyuga,RU,61.095,40.8647,30.0,90,10,4.59,clear sky
515,Simga,IN,21.6333,81.7,81.36,36,64,4.47,broken clouds
516,Abatskoye,RU,56.2875,70.4555,34.25,80,96,11.56,overcast clouds
517,Garissa,KE,-0.4536,39.6401,80.33,73,83,14.07,light rain
518,Tyumentsevo,RU,53.3224,81.498,28.45,97,98,5.32,overcast clouds
519,Kampot,KH,10.6167,104.1833,80.6,78,40,8.05,scattered clouds
520,Poddorye,RU,57.4695,31.1156,45.66,89,100,5.06,overcast clouds
521,Bathsheba,BB,13.2167,-59.5167,78.8,69,40,12.66,volcanic ash
522,Ponnani,IN,10.767,75.9252,80.6,83,20,2.3,few clouds
523,Baherden,TM,38.4362,57.4316,66.74,22,67,10.25,broken clouds
524,Mount Gambier,AU,-37.8333,140.7667,51.8,82,90,6.91,overcast clouds
525,Longyearbyen,SJ,78.2186,15.6401,19.4,63,40,13.8,scattered clouds
526,Nyimba,ZM,-14.5566,30.8149,64.08,88,27,3.06,scattered clouds
527,Soplaviento,CO,10.3931,-75.1408,86.0,74,40,14.97,scattered clouds
528,Tiznit,MA,29.5833,-9.5,58.93,70,99,5.41,overcast clouds
529,Port Hawkesbury,CA,45.6169,-61.3485,39.0,93,90,12.66,fog
530,Segezha,RU,63.7415,34.3222,32.72,82,7,11.23,clear sky
531,Payakumbuh,ID,-0.2202,100.6308,68.67,96,100,2.3,overcast clouds
532,Malumfashi,NG,11.7853,7.6218,83.28,10,42,6.49,scattered clouds
533,Khuzhir,RU,53.1939,107.3397,17.65,79,17,3.78,few clouds
534,Kanigoro,ID,-8.13,112.219,72.5,84,64,3.18,broken clouds
535,Bardiyah,LY,31.7561,25.0865,56.39,59,5,6.38,clear sky
536,Sokoto,NG,13.0609,5.239,87.3,5,2,4.76,clear sky
537,Chernyshevskiy,RU,63.0128,112.4714,-13.4,100,34,1.81,scattered clouds
538,Hope,US,33.6671,-93.5916,75.99,25,0,1.99,clear sky
539,Chabahar,IR,25.2919,60.643,77.5,77,0,8.9,clear sky
540,Tagusao,PH,9.1924,117.8141,78.31,81,49,4.07,scattered clouds
541,Hauterive,FR,46.0901,3.4459,41.0,81,90,8.05,overcast clouds
542,Touros,BR,-5.1989,-35.4608,80.6,83,40,6.91,scattered clouds
543,Saint-Denis,FR,48.9167,2.3333,39.2,70,0,4.61,clear sky
544,Talisay,PH,10.2447,123.8494,78.8,83,75,4.61,broken clouds
545,Mabaruma,GY,8.2,-59.7833,76.26,92,100,3.58,overcast clouds
546,Tuatapere,NZ,-46.1333,167.6833,51.01,98,89,3.0,overcast clouds
547,Yairipok,IN,24.6667,94.0667,61.36,55,14,1.41,few clouds
548,Opole,PL,50.5,18.0,51.01,52,93,5.01,overcast clouds
549,Port Lincoln,AU,-34.7333,135.8667,60.42,62,100,15.61,overcast clouds
550,Isla Vista,US,34.4133,-119.861,71.6,59,1,6.91,clear sky
551,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,75.33,90,93,1.86,overcast clouds
552,Maketu,NZ,-37.7667,176.45,70.0,100,91,5.01,overcast clouds
553,Bilibino,RU,68.0546,166.4372,-7.56,76,21,0.56,few clouds
554,Anloga,GH,5.7947,0.8973,84.2,84,20,9.22,few clouds
555,Conceicao Da Barra,BR,-18.5933,-39.7322,74.41,82,38,4.56,scattered clouds
556,Miri,MY,4.4148,114.0089,77.0,88,40,1.14,scattered clouds
557,Mehamn,NO,71.0357,27.8492,33.8,80,40,28.77,light snow
558,Hovd,MN,48.0056,91.6419,28.85,31,0,5.17,clear sky
559,Stepnogorsk,KZ,52.3544,71.8869,30.29,96,49,2.04,scattered clouds
560,Perth,AU,-31.9333,115.8333,66.0,94,75,13.8,broken clouds
561,Arroyo,ES,41.6096,-4.7969,42.01,81,0,18.41,clear sky
562,Havelock,US,34.8791,-76.9013,70.0,80,100,8.01,overcast clouds
563,Nemuro,JP,43.3236,145.575,37.92,82,3,10.56,clear sky
564,Ipanema,BR,-30.1391,-51.2244,75.2,78,0,11.5,clear sky
565,Plover,US,44.4564,-89.544,51.8,100,90,7.67,light intensity drizzle
566,Big Rapids,US,43.6981,-85.4837,57.2,58,90,2.1,overcast clouds
567,Dossor,KZ,47.5272,52.9811,59.9,36,13,16.17,few clouds
568,Benguela,AO,-12.5763,13.4055,81.48,81,72,2.48,broken clouds
569,Bluffton,US,32.2371,-80.8604,75.2,64,20,17.27,few clouds
570,Cap-Haitien,HT,19.7578,-72.2042,77.13,72,47,7.7,scattered clouds
571,Nantucket,US,41.2835,-70.0995,46.4,93,90,13.8,overcast clouds
572,Huallanca,PE,-9.8993,-76.9417,51.55,77,90,1.97,light rain
573,Ixtapa,MX,20.7,-105.2,80.6,69,1,13.8,clear sky
574,Ceres,US,37.5949,-120.9577,75.0,33,1,10.36,clear sky
575,Helong,CN,42.5397,128.9972,51.03,62,100,6.85,overcast clouds
576,Codrington,AU,-38.2667,141.9667,55.67,71,92,8.55,overcast clouds
577,Nanning,CN,22.8167,108.3167,73.4,88,90,4.47,overcast clouds
578,Paraiso,CR,9.8383,-83.8656,80.6,65,40,12.66,moderate rain
579,Orillia,CA,44.6087,-79.4207,59.0,88,100,8.05,light rain
580,Xapuri,BR,-10.6517,-68.5044,76.55,92,92,2.73,overcast clouds
581,Toowoomba,AU,-27.55,151.9667,48.99,93,0,2.48,clear sky
582,Axim,GH,4.8699,-2.2405,81.16,86,89,6.67,overcast clouds
583,Diapaga,BF,12.0708,1.7889,90.41,7,4,5.93,clear sky
584,Tagbac,PH,7.089,125.1567,75.2,100,40,2.3,scattered clouds
585,Zalari,RU,53.5584,102.5065,25.14,78,98,3.94,overcast clouds
586,Santa Cruz De La Palma,ES,28.6835,-17.7642,68.0,73,0,4.99,clear sky
587,Marzuq,YE,14.4,46.4667,66.27,53,3,6.51,clear sky
588,Nueva Gerona,CU,21.8833,-82.8,84.52,65,76,16.2,broken clouds
589,Kungurtug,RU,50.5994,97.5228,13.91,89,94,2.15,overcast clouds
590,Jiexiu,CN,37.0244,111.9125,52.92,65,90,5.5,overcast clouds
591,De-Kastri,RU,51.4667,140.7833,32.61,64,99,3.49,overcast clouds
592,Luba,GQ,3.4568,8.5547,84.2,74,40,23.02,scattered clouds
593,Paragominas,BR,-2.9667,-47.4833,74.12,95,98,3.51,heavy intensity rain
594,Karratha,AU,-20.7377,116.8463,82.27,78,59,6.31,broken clouds
595,Emerald,AU,-23.5333,148.1667,60.8,41,0,18.41,clear sky
596,Haapiti,PF,-17.5667,-149.8667,86.0,66,75,16.11,broken clouds
597,Ambilobe,MG,-13.2,49.05,73.27,92,95,2.44,overcast clouds
598,Evanston,US,42.0411,-87.6901,53.6,71,90,5.75,overcast clouds
599,Nizwa,OM,22.9333,57.5333,75.79,46,1,2.73,clear sky
600,Omsukchan,RU,62.5333,155.8,-8.16,95,100,6.53,overcast clouds
601,Kamyaran,IR,34.7956,46.9355,48.06,43,0,2.57,clear sky
602,Oksovskiy,RU,62.6062,39.8984,34.86,83,32,8.7,scattered clouds
603,Hobyo,SO,5.3505,48.5268,81.99,62,39,11.41,scattered clouds
604,Ivanovka,KG,42.8878,75.085,46.4,71,0,4.47,clear sky
605,Shitanjing,CN,39.2342,106.3439,41.79,71,76,6.87,broken clouds
606,Gladstone,AU,-23.85,151.25,64.4,36,0,9.22,light rain
607,Ambon,ID,-3.6954,128.1814,75.2,88,40,8.05,scattered clouds
608,Pochutla,MX,15.7432,-96.4661,87.01,54,1,11.5,clear sky
609,Vrangel,RU,42.7297,133.0839,42.26,88,93,5.79,overcast clouds
610,Marquette,US,46.5333,-87.6335,46.0,91,100,5.99,light rain
611,Panguna,PG,-6.3164,155.4848,76.66,69,89,0.81,overcast clouds
612,Roald,NO,62.5833,6.1333,37.4,87,0,14.97,clear sky
613,Sibinal,GT,15.1333,-92.05,91.4,52,1,11.5,clear sky
614,Tazmalt,DZ,36.3868,4.3989,58.1,93,56,4.0,broken clouds
615,Rosetta,EG,31.4044,30.4164,59.0,55,20,10.36,few clouds
616,Magistralnyy,RU,56.1725,107.4458,13.51,94,99,2.93,overcast clouds
617,La Grande,US,45.3246,-118.0877,46.0,30,20,13.0,few clouds
618,Menton,FR,43.7765,7.5044,57.2,82,90,10.36,light rain
619,Lesnoy,RU,57.6198,63.0784,44.74,96,100,5.73,light rain
620,Oyama,JP,36.3,139.8,54.0,93,20,3.44,few clouds
621,Benalla,AU,-36.55,145.9833,37.99,93,49,5.75,scattered clouds
622,Yatou,CN,37.15,122.3833,48.9,94,100,17.43,moderate rain
623,Acari,PE,-15.4311,-74.6158,75.24,67,76,6.22,broken clouds
624,Cayenne,GF,4.9333,-52.3333,82.4,78,0,5.75,clear sky
625,Teguise,ES,29.0605,-13.564,68.0,77,20,9.22,few clouds
626,Grootfontein,NA,-19.5667,18.1167,60.57,44,0,6.82,clear sky
627,Carutapera,BR,-1.195,-46.02,76.86,87,96,5.77,light rain
628,Agadir,MA,30.4202,-9.5982,64.4,77,0,5.75,clear sky
629,Muroto,JP,33.2833,134.15,51.8,82,75,9.22,broken clouds
630,Jertih,MY,5.7336,102.4897,77.0,94,40,2.3,scattered clouds
631,Caconda,AO,-13.7333,15.0667,62.55,66,90,4.88,overcast clouds
632,Tessalit,ML,20.1986,1.0114,86.99,10,2,6.76,clear sky
633,Barnstaple,GB,51.0802,-4.0581,44.01,71,3,7.0,clear sky
634,Tahta,EG,26.7693,31.5021,64.4,32,0,11.5,clear sky
635,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,61.72,94,100,13.51,overcast clouds
636,Poya,NC,-21.35,165.15,76.51,88,99,6.62,overcast clouds
637,Grand-Santi,GF,4.25,-54.3833,74.8,96,81,2.17,broken clouds
638,Vila Velha,BR,-20.3297,-40.2925,80.01,73,0,5.75,clear sky
639,Loukhi,RU,66.0764,33.0381,32.38,86,48,11.05,scattered clouds
640,Newport,GB,51.5877,-2.9984,37.99,80,2,4.61,clear sky
641,Batticaloa,LK,7.7102,81.6924,78.8,82,97,4.97,overcast clouds
642,Luderitz,NA,-26.6481,15.1594,72.41,49,0,5.91,clear sky
643,Scarborough,GB,54.2797,-0.4044,33.01,78,76,7.14,broken clouds
644,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.81,86,100,9.86,heavy intensity rain
645,Wattegama,LK,6.7989,81.4808,73.35,93,98,1.95,overcast clouds
646,Yining,CN,29.0361,114.5636,57.74,99,100,1.77,light rain
647,Trelew,AR,-43.249,-65.3051,70.43,39,0,7.99,clear sky
648,Morondava,MG,-20.2833,44.2833,77.9,67,90,6.13,overcast clouds
649,Kurchum,KZ,48.5722,83.6542,38.19,44,0,3.29,clear sky
650,Bizhbulyak,RU,53.6967,54.2642,39.79,89,97,4.29,overcast clouds
651,Toppenish,US,46.3774,-120.3087,53.6,22,1,8.05,clear sky
652,Wanaka,NZ,-44.7,169.15,50.0,99,71,1.01,broken clouds
653,Grass Valley,US,39.2191,-121.0611,72.0,21,1,9.22,clear sky
654,Ishigaki,JP,24.3448,124.1572,73.4,83,20,11.5,few clouds
655,Irbil,IQ,36.1926,44.0106,48.2,46,0,1.14,clear sky
656,Bambous Virieux,MU,-20.3428,57.7575,79.0,94,75,4.61,broken clouds
657,Tambong,PH,12.9639,121.4846,74.66,87,86,8.05,overcast clouds
658,Mamlyutka,KZ,54.9375,68.5394,31.87,85,84,8.03,broken clouds
659,Viru,PE,-8.4167,-78.75,69.8,83,97,13.8,fog
660,Erenhot,CN,43.6475,111.9767,31.77,60,100,22.57,overcast clouds
661,Goderich,CA,43.7501,-81.7165,59.0,72,91,2.3,overcast clouds
662,Loa Janan,ID,-0.583,117.095,72.23,98,49,0.98,scattered clouds
663,Ust-Kuyga,RU,70.0167,135.6,-8.86,95,71,7.7,broken clouds
664,Boffa,GN,10.1667,-14.0333,76.82,85,50,5.01,scattered clouds
665,Sao Lourenco Do Sul,BR,-31.3653,-51.9783,68.0,82,100,1.01,overcast clouds
666,Morros,BR,-9.4467,-46.3003,77.27,61,95,3.36,overcast clouds
667,Stromness,GB,58.965,-3.296,33.8,75,9,3.44,clear sky
668,Gao,ML,16.6362,1.637,88.92,7,0,10.49,clear sky
669,Valparaiso,CL,-33.0393,-71.6273,71.6,26,0,5.75,clear sky
670,San Policarpo,PH,12.1791,125.5072,77.54,86,100,7.67,overcast clouds
671,Elko,US,41.0002,-115.5012,57.0,19,1,14.97,clear sky
672,Conceicao Do Araguaia,BR,-8.2578,-49.2647,84.2,74,0,2.3,clear sky
673,Dabakala,CI,8.3667,-4.4333,84.36,53,41,5.75,scattered clouds
674,Qena,EG,26.1615,32.7183,64.4,29,0,4.61,clear sky
675,Merisani,RO,44.9667,24.7333,40.78,76,12,2.55,few clouds
676,Verkhoyansk,RU,67.5447,133.385,-10.77,99,96,2.82,overcast clouds
677,Hella,NO,67.2,14.4333,35.6,80,75,19.57,light snow
678,Sisimiut,GL,66.9395,-53.6735,31.03,72,80,10.78,broken clouds
679,Vero Beach,US,27.6386,-80.3973,66.2,88,90,11.5,heavy intensity rain
680,Diamantina,BR,-18.2494,-43.6003,61.14,73,3,3.8,clear sky
681,Davidson,US,36.1501,-86.7833,73.4,24,1,19.57,clear sky
682,Spolaita,GR,38.6966,21.3464,50.0,81,0,1.81,clear sky
683,Staunton,US,38.1496,-79.0717,69.8,32,40,10.36,scattered clouds
684,Bilma,NE,18.6853,12.9164,84.06,8,12,9.95,few clouds
685,Balmedie,GB,57.2505,-2.0616,32.0,100,75,11.5,broken clouds
686,Kitimat,CA,54.0524,-128.6534,45.0,58,96,0.69,overcast clouds
687,Asau,RO,46.4333,26.4,42.01,44,1,3.47,light rain
688,Dnestrovsc,MD,46.6222,29.9133,42.8,56,0,6.71,clear sky
689,Nisia Floresta,BR,-6.0911,-35.2086,82.4,83,75,8.05,broken clouds
690,Hunchun,CN,42.8675,130.3581,44.98,81,100,2.59,overcast clouds
691,Mutis,CO,6.2262,-77.4044,81.27,78,79,4.76,broken clouds
692,Port Augusta,AU,-32.5,137.7667,55.4,67,100,5.75,overcast clouds
693,Acandi,CO,8.5063,-77.2778,81.7,82,100,5.23,overcast clouds
694,Maceio,BR,-9.6658,-35.7353,71.6,100,90,4.61,mist
695,Maragogi,BR,-9.0122,-35.2225,77.11,87,100,9.48,light rain
696,Los Llanos De Aridane,ES,28.6585,-17.9182,68.0,73,0,3.8,clear sky
697,Byron Bay,AU,-28.65,153.6167,57.2,58,75,8.05,broken clouds
698,Canavieiras,BR,-15.675,-38.9472,75.7,80,51,4.94,broken clouds
699,Yenagoa,NG,4.9247,6.2642,77.76,86,82,4.07,broken clouds
700,Remontnoye,RU,46.5614,43.6501,46.4,93,88,2.24,overcast clouds
701,Mundra,IN,22.85,69.7333,78.62,59,0,11.27,clear sky
702,Mogadishu,SO,2.0371,45.3438,81.75,71,99,13.87,overcast clouds
703,Palmer,US,42.1584,-72.3287,50.0,71,90,8.05,overcast clouds
704,Sovetskiy,RU,61.3614,63.5842,32.76,91,15,7.34,few clouds
705,Puri,IN,19.8,85.85,78.8,94,75,6.91,haze
